Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Variable1	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Event parameters	Row number	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Stimulus template name	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Mouse position X	Mouse position Y
18158179	75099451167	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624065929					1696	423	1503	366	1890	480	0.30609	0.32268	-0.89565	0.37964	0.36279	-0.85103	3.250	3.442	3.318	Valid	Valid	283.4	-60.8	545.0	347.0	-54.9	545.8	469.7	135.5	590.5	177.8	0.8834	0.3916	0.7828	0.3388	0.9841	0.4444	Calibration	Unclassified	58	205						
18166512	75099459500	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624074262					1478	426	1478	426			0.29029	0.35638	-0.88810				3.166		3.327	Valid	Invalid	283.4	-61.3	545.5				461.7	157.6			0.7696	0.3940	0.7696	0.3940			Calibration	Unclassified	58	205						
18174844	75099467832	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624082595					1516	433	1516	433			0.30806	0.35779	-0.88152				3.195		3.315	Valid	Invalid	283.5	-60.7	544.9				473.9	160.4			0.7898	0.4011	0.7898	0.4011			Calibration	Unclassified	58	205						
18183178	75099476166	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624090929					1693	434	1494	377	1892	491	0.30141	0.32907	-0.89491	0.37946	0.36832	-0.84874	3.260	3.433	3.314	Valid	Valid	283.4	-60.9	545.1	347.0	-55.0	545.9	467.0	139.5	591.1	181.9	0.8818	0.4018	0.7784	0.3489	0.9852	0.4548	Calibration	Unclassified	58	205						
18191511	75099484499	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624099262					1674	479	1484	443	1865	516	0.29205	0.36502	-0.88401	0.36673	0.38180	-0.84837	3.170	3.320	3.310	Valid	Valid	283.5	-61.0	545.2	347.2	-54.3	545.1	463.6	164.1	582.8	191.0	0.8720	0.4439	0.7727	0.4103	0.9714	0.4776	Calibration	Unclassified	58	205						
18199843	75099492831	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624107595					1705	473	1515	445	1895	502	0.30674	0.36407	-0.87941	0.38025	0.37301	-0.84633	3.198	3.271	3.259	Valid	Valid	283.5	-60.7	545.0	347.2	-54.7	545.6	473.6	164.9	592.3	185.8	0.8882	0.4383	0.7893	0.4122	0.9872	0.4644	Calibration	Unclassified	58	205						
18208180	75099501168	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624115932					1683	446	1507	402	1859	490	0.30563	0.34247	-0.88843	0.36575	0.36968	-0.85415	3.243	3.423	3.241	Valid	Valid	283.4	-61.3	545.6	347.2	-54.8	545.7	471.1	149.0	580.9	181.4	0.8766	0.4130	0.7851	0.3726	0.9681	0.4535	Calibration	Saccade	25	245						
18216513	75099509501	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624124265					1682	499	1498	457	1866	540	0.29773	0.37141	-0.87944	0.36491	0.39364	-0.84373	3.165	3.302	3.250	Valid	Valid	283.5	-60.9	545.1	347.2	-54.4	545.3	468.0	169.3	583.1	200.0	0.8759	0.4617	0.7801	0.4234	0.9718	0.5000	Calibration	Saccade	25	245						
18224846	75099517834	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624132598					1701	492	1495	463	1908	521	0.29641	0.37405	-0.87877	0.38385	0.38152	-0.84089	3.179	3.288	3.241	Valid	Valid	283.5	-60.3	544.6	347.2	-54.6	545.6	467.2	171.5	596.2	193.0	0.8862	0.4556	0.7787	0.4287	0.9937	0.4824	Calibration	Saccade	25	245						
18233180	75099526168	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624140932					1664	478	1511	428	1817	527	0.30554	0.35578	-0.88321	0.34439	0.39113	-0.85347	3.279	3.411	3.237	Valid	Valid	283.4	-61.1	545.4	347.3	-55.2	546.2	472.1	158.6	567.7	195.1	0.8665	0.4422	0.7869	0.3966	0.9461	0.4877	Calibration	Unclassified	33	206						
18241513	75099534501	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624149265					1672	504	1478	458	1866	551	0.28846	0.37284	-0.88192	0.36369	0.39923	-0.84163	3.141	3.294	3.269	Valid	Valid	283.5	-61.1	545.5	347.3	-54.7	545.7	461.9	169.5	583.1	204.1	0.8708	0.4671	0.7699	0.4238	0.9718	0.5104	Calibration	Unclassified	33	206						
18249846	75099542834	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624157598					1706	494	1518	455	1893	532	0.30721	0.36907	-0.87716	0.37698	0.38778	-0.84114	3.242	3.295	3.269	Valid	Valid	283.5	-60.8	545.2	347.2	-54.1	545.2	474.5	168.6	591.5	197.2	0.8883	0.4572	0.7908	0.4215	0.9858	0.4930	Calibration	Unclassified	33	206						
18258180	75099551168	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624165932					1669	472	1513	416	1824	527	0.30745	0.34892	-0.88528	0.34792	0.39039	-0.85238	3.281	3.403	3.252	Valid	Valid	283.5	-60.9	545.3	347.3	-54.6	545.7	472.9	154.1	570.0	195.3	0.8691	0.4367	0.7881	0.3852	0.9500	0.4882	Calibration	Unclassified	33	206						
18266512	75099559500	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624174265					1666	530	1489	477	1843	583	0.29215	0.38227	-0.87665	0.35124	0.41615	-0.83872	3.135	3.266	3.269	Valid	Valid	283.6	-61.0	545.4	347.4	-55.1	546.1	465.3	176.8	576.1	215.9	0.8679	0.4909	0.7756	0.4421	0.9601	0.5397	Calibration	Saccade	8	246						
18274845	75099567833	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624182598					1716	510	1524	469	1907	552	0.30875	0.37565	-0.87382	0.38077	0.39641	-0.83539	3.209	3.277	3.275	Valid	Valid	283.5	-60.8	545.3	347.3	-54.6	545.7	476.2	173.6	596.0	204.4	0.8935	0.4725	0.7937	0.4340	0.9933	0.5109	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18283178	75099576166	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624190932					1688	467	1506	416	1871	517	0.30392	0.34948	-0.88628	0.36877	0.38212	-0.84734	3.264	3.408	3.243	Valid	Valid	283.5	-60.9	545.4	347.3	-54.5	545.6	470.6	154.2	584.7	191.6	0.8794	0.4322	0.7843	0.3854	0.9745	0.4789	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18291511	75099584499	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624199265					1501	475	1501	475			0.29778	0.38042	-0.87556				3.143		3.280	Valid	Invalid	283.6	-60.9	545.4				469.1	176.1			0.7818	0.4402	0.7818	0.4402			Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18299844	75099592832	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624207598					1723	516	1546	477	1900	556	0.31787	0.37859	-0.86927	0.37790	0.39870	-0.83560	3.219	3.272	3.283	Valid	Valid	283.6	-61.1	545.6	347.3	-54.1	545.3	483.1	176.5	593.9	206.0	0.8975	0.4782	0.8052	0.4413	0.9898	0.5151	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18308178	75099601166	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624215932					1698	468	1515	423	1882	513	0.30738	0.35252	-0.88388	0.37351	0.37922	-0.84657	3.268	3.414	3.280	Valid	Valid	283.6	-60.9	545.4	347.3	-54.4	545.6	473.3	156.6	588.1	190.0	0.8845	0.4333	0.7888	0.3916	0.9801	0.4749	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18316511	75099609499	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624224265					1490	483	1490	483			0.29189	0.38517	-0.87547				3.146		3.284	Valid	Invalid	283.7	-60.9	545.4				465.6	179.0			0.7760	0.4476	0.7760	0.4476			Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18324844	75099617832	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624232598					1727	520	1547	488	1906	551	0.31735	0.38426	-0.86697	0.38029	0.39615	-0.83573	3.221	3.281	3.284	Valid	Valid	283.7	-61.1	545.7	347.4	-54.5	545.7	483.4	180.7	595.7	204.2	0.8993	0.4812	0.8057	0.4519	0.9929	0.5105	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18333178	75099626166	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624240932					1707	474	1526	431	1889	517	0.31209	0.35594	-0.88085	0.37592	0.38064	-0.84487	3.257	3.403	3.248	Valid	Valid	283.7	-60.8	545.4	347.4	-54.4	545.6	476.9	159.5	590.2	191.4	0.8892	0.4387	0.7948	0.3988	0.9837	0.4786	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18341514	75099634502	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624249268					1669	574	1486	488	1851	661	0.28980	0.38765	-0.87507	0.34705	0.45163	-0.82194	3.142	3.256	3.254	Valid	Valid	283.8	-61.2	545.7	347.7	-55.4	546.5	464.5	180.6	578.4	244.9	0.8691	0.5318	0.7742	0.4514	0.9640	0.6123	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18349847	75099642835	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624257601					1716	524	1519	500	1913	548	0.30409	0.39127	-0.86858	0.38340	0.39408	-0.83529	3.210	3.286	3.248	Valid	Valid	283.8	-60.5	545.0	347.5	-54.4	545.7	474.6	185.0	597.9	203.0	0.8938	0.4851	0.7910	0.4626	0.9966	0.5076	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18358180	75099651168	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624265935					1693	481	1505	433	1882	530	0.30214	0.35834	-0.88335	0.37179	0.38753	-0.84356	3.242	3.408	3.248	Valid	Valid	283.8	-61.0	545.5	347.5	-54.5	545.8	470.4	160.3	588.1	196.2	0.8820	0.4457	0.7840	0.4008	0.9801	0.4906	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18366513	75099659501	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624274268					1688	576	1502	486	1874	667	0.29712	0.38568	-0.87348	0.35628	0.45224	-0.81765	3.142	3.262	3.257	Valid	Valid	283.9	-61.1	545.6	347.7	-55.1	546.3	469.5	179.8	585.7	247.0	0.8793	0.5336	0.7824	0.4496	0.9762	0.6176	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18374845	75099667833	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624282601					1742	530	1553	498	1931	562	0.31914	0.38921	-0.86410	0.38883	0.39979	-0.83005	3.214	3.299	3.289	Valid	Valid	283.8	-61.2	545.8	347.6	-54.6	545.9	485.4	184.6	603.3	208.3	0.9073	0.4912	0.8090	0.4615			Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18383179	75099676167	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624290935					1705	482	1523	437	1887	528	0.30999	0.35929	-0.88024	0.37417	0.38633	-0.84306	3.269	3.420	3.261	Valid	Valid	283.8	-61.0	545.5	347.6	-54.5	545.8	476.0	161.7	589.8	195.6	0.8882	0.4467	0.7933	0.4043	0.9830	0.4891	Calibration	Fixation	117	36	1698	502	0.8844	0.4653		
18391512	75099684500	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624299268					1495	496	1495	496			0.29323	0.39123	-0.87233				3.139		3.289	Valid	Invalid	284.0	-60.8	545.3				467.3	183.8			0.7788	0.4594	0.7788	0.4594			Calibration	Saccade	33	247						
18399845	75099692833	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624307601					1722	553	1518	526	1926	581	0.30185	0.40442	-0.86332	0.38528	0.40856	-0.82743	3.213	3.308	3.289	Valid	Valid	284.0	-60.4	545.0	347.6	-54.5	545.8	474.5	194.8	601.8	215.0	0.8969	0.5124	0.7908	0.4871			Calibration	Saccade	33	247						
18408179	75099701167	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624315935					1677	553	1488	520	1866	587	0.28821	0.40332	-0.86849	0.36001	0.41600	-0.83507	3.294	3.399	3.253	Valid	Valid	283.9	-60.7	545.4	347.6	-54.5	546.0	464.9	192.5	583.0	217.4	0.8733	0.5125	0.7749	0.4813	0.9717	0.5436	Calibration	Saccade	33	247						
18416512	75099709500	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624324268					1689	602	1494	560	1885	643	0.28788	0.42233	-0.85951	0.36347	0.44016	-0.82107	3.151	3.307	3.262	Valid	Valid	284.0	-60.7	545.5	347.6	-54.1	545.6	466.7	207.3	589.1	238.3	0.8799	0.5571	0.7779	0.5183	0.9819	0.5958	Calibration	Saccade	33	247						
18424845	75099717833	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624332601					1711	616	1525	572	1896	660	0.30162	0.42583	-0.85305	0.36616	0.44691	-0.81621	3.196	3.311	3.255	Valid	Valid	284.1	-60.1	544.8	347.7	-54.2	545.7	476.7	211.9	592.5	244.6	0.8910	0.5706	0.7945	0.5297	0.9874	0.6115	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18433179	75099726167	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624340935					1694	569	1514	541	1874	597	0.29890	0.41188	-0.86083	0.36255	0.42014	-0.83189	3.332	3.429	3.255	Valid	Valid	284.1	-60.2	544.9	347.7	-54.5	546.1	473.3	200.5	585.6	221.3	0.8824	0.5273	0.7888	0.5014	0.9761	0.5532	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18441511	75099734499	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624349268					1686	605	1486	563	1886	647	0.28419	0.42455	-0.85965	0.36340	0.44164	-0.82030	3.144	3.315	3.275	Valid	Valid	284.1	-60.8	545.5	347.7	-53.9	545.4	464.5	208.6	589.3	239.7	0.8781	0.5604	0.7741	0.5216	0.9822	0.5992	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18449844	75099742832	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624357601					1733	629	1540	581	1926	677	0.30720	0.42929	-0.84932	0.37649	0.45224	-0.80854	3.210	3.340	3.275	Valid	Valid	284.1	-60.4	545.0	347.7	-54.4	545.9	481.2	215.1	601.9	250.9	0.9026	0.5826	0.8021	0.5378			Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18458178	75099751166	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624365935					1688	581	1513	544	1863	617	0.29784	0.41353	-0.86040	0.35614	0.43024	-0.82949	3.313	3.434	3.275	Valid	Valid	284.1	-60.4	545.1	347.8	-54.5	546.1	472.8	201.6	582.2	228.7	0.8792	0.5379	0.7880	0.5040	0.9704	0.5717	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18466511	75099759499	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624374268					1690	607	1509	556	1872	657	0.29482	0.41974	-0.85843	0.35645	0.44738	-0.82024	3.130	3.327	3.283	Valid	Valid	284.2	-60.7	545.4	347.8	-54.2	545.6	471.5	206.0	584.9	243.4	0.8803	0.5618	0.7858	0.5150	0.9748	0.6085	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18474848	75099767836	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624382606					1730	630	1545	590	1915	671	0.30870	0.43314	-0.84681	0.37294	0.45001	-0.81142	3.221	3.345	3.283	Valid	Valid	284.1	-60.3	545.0	347.7	-54.1	545.5	482.8	218.4	598.5	248.5	0.9011	0.5836	0.8047	0.5460	0.9975	0.6212	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
18483182	75099776170	Eye Tracker	Project1	2024/01/29	wakita1	Recording1		2024/01/29	2024/01/29	12:02:16.317	03:02:16.317	48230	Tobii I-VT (Fixation)	1.232.52758	1080	1920	10.00	152.3	111.9	139.4	13.56	9.19	11.51	487	358	446	99.0	94.0	115.0	8.55	7.43	9.01	317	301	368	1624390940					1698	593	1515	553	1881	633	0.29780	0.41784	-0.85833	0.36218	0.43578	-0.82397	3.326	3.450	3.283	Valid	Valid	284.1	-60.5	545.2	347.8	-54.3	545.8	473.3	204.9	587.7	234.4	0.8842	0.5492	0.7888	0.5123	0.9795	0.5860	Calibration	Fixation	275	37	1695	610	0.8830	0.5645		
