TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:06:50.059,848,28.4375,0.125,-1,0.34375,70,0.06479531
2023/12/12 17:06:50.871,811,28.4375,0.125,-0.96875,0.34375,73,0.0355026
2023/12/12 17:06:51.629,760,28.4375,0.125,-0.96875,0.375,78,0.04629182
2023/12/12 17:06:52.375,749,28.4375,0.125,-0.96875,0.34375,80,0.0355026
2023/12/12 17:06:53.143,771,28.4375,0.125,-1,0.34375,77,0.06479531
2023/12/12 17:06:53.961,814,28.4375,0.125,-1,0.34375,73,0.06479531
2023/12/12 17:06:54.810,846,28.4375,0.125,-1,0.34375,70,0.06479531
2023/12/12 17:06:55.673,860,28.4375,0.125,-0.96875,0.34375,69,0.0355026
2023/12/12 17:06:56.548,878,28.5,0.125,-1,0.34375,68,0.06479531
2023/12/12 17:06:57.445,899,28.5,0.125,-0.96875,0.34375,66,0.0355026
2023/12/12 17:06:58.288,845,28.5,0.125,-1,0.375,71,0.07529066
2023/12/12 17:06:59.069,780,28.5,0.125,-1,0.375,76,0.07529066
2023/12/12 17:06:59.858,788,28.5,0.125,-0.96875,0.375,76,0.04629182
2023/12/12 17:07:00.656,797,28.5,0.125,-0.96875,0.34375,75,0.0355026
2023/12/12 17:07:01.449,795,28.5,0.125,-1,0.34375,75,0.06479531
2023/12/12 17:07:02.245,798,28.5,0.09375,-1,0.34375,75,0.06158048
2023/12/12 17:07:03.039,796,28.5,0.09375,-1,0.34375,75,0.06158048
2023/12/12 17:07:03.837,796,28.5,0.125,-1,0.34375,75,0.06479531
2023/12/12 17:07:04.662,824,28.5,0.125,-0.96875,0.375,72,0.04629182
2023/12/12 17:07:05.423,760,28.5,0.125,-0.96875,0.375,78,0.04629182
2023/12/12 17:07:06.160,737,28.5,0.125,-0.96875,0.375,81,0.04629182
2023/12/12 17:07:06.896,737,28.5,0.125,-0.96875,0.375,81,0.04629182
2023/12/12 17:07:07.633,738,28.5625,0.125,-1,0.34375,81,0.06479531
2023/12/12 17:07:08.386,754,28.5625,0.09375,-1,0.34375,79,0.06158048
2023/12/12 17:07:09.201,815,28.5625,0.09375,-0.96875,0.34375,73,0.03219654
2023/12/12 17:07:10.047,846,28.5625,0.125,-0.96875,0.34375,70,0.0355026
2023/12/12 17:07:10.864,810,28.5625,0.125,-1,0.34375,74,0.06479531
2023/12/12 17:07:11.609,739,28.625,0.125,-0.96875,0.375,81,0.04629182
2023/12/12 17:07:12.343,729,28.625,0.125,-0.96875,0.375,82,0.04629182
