TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 15:49:04.934,678,32.125,0.0625,-0.96875,0.34375,88,0.02982857
2023/12/12 15:49:05.631,697,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:06.319,688,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:49:06.993,674,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:07.666,674,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:08.361,696,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:09.056,695,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:09.749,692,32.125,0.0625,-0.96875,0.34375,86,0.02982857
2023/12/12 15:49:10.425,675,32.125,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:49:13.179,697,32.1875,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:49:13.858,679,32.1875,0.0625,-1,0.375,88,0.06982767
2023/12/12 15:49:14.528,670,32.1875,0.09375,-1,0.34375,89,0.06158048
2023/12/12 15:49:15.198,671,32.1875,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:15.878,681,32.1875,0.0625,-0.96875,0.34375,88,0.02982857
2023/12/12 15:49:16.551,674,32.1875,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:49:17.211,659,32.125,0.09375,-0.96875,0.375,91,0.04301995
2023/12/12 15:49:17.874,663,32.125,0.0625,-1,0.34375,90,0.0592782
2023/12/12 15:49:18.551,677,32.125,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:49:19.234,682,32.125,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:49:19.919,685,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:20.591,672,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:21.257,665,32.125,0.0625,-1,0.375,90,0.06982767
2023/12/12 15:49:21.941,684,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:22.631,690,32.125,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:49:25.342,674,32.125,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:49:26.027,685,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:26.720,693,32.125,0.0625,-0.96875,0.34375,86,0.02982857
2023/12/12 15:49:27.410,690,32.125,0.0625,-0.96875,0.375,86,0.04067661
2023/12/12 15:49:28.087,677,32.125,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:49:28.769,682,32.125,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:49:29.470,699,32.125,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:49:30.182,709,32.125,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:49:30.881,696,32.125,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:49:31.549,669,32.125,0.09375,-0.96875,0.375,89,0.04301995
